dataset,pipeline,subject,metric,n_conditions,slope_per_100pct_dropout,slope_per_10pct_dropout,intercept,r_value,p_value_subject_slope
PhysionetMotorImagery,riemann_lr,80,ece,5,0.013976031955384736,0.0013976031955384737,0.2870958141833923,0.1890259871929721,0.7607656744203449
PhysionetMotorImagery,riemann_lr,81,roc_auc,5,-0.5359459459459459,-0.05359459459459459,0.8821081081081081,-0.9666750598895437,0.007266161052958427
PhysionetMotorImagery,riemann_lr,81,balanced_accuracy,5,-0.4681756756756758,-0.04681756756756758,0.6958986486486487,-0.8842281210827242,0.046456787923189725
PhysionetMotorImagery,riemann_lr,81,brier_score,5,0.40210030316127265,0.04021003031612727,0.19233327997779676,0.9828798989233893,0.002682099714022865
PhysionetMotorImagery,riemann_lr,81,ece,5,0.24171887896659316,0.02417188789665932,0.25051875169906795,0.9914089975939905,0.0009546390011286363
PhysionetMotorImagery,riemann_lr,82,roc_auc,5,-0.3904054054054053,-0.039040540540540535,0.7506891891891891,-0.9917431310506422,0.0008995355405668035
PhysionetMotorImagery,riemann_lr,82,balanced_accuracy,5,-0.2365540540540542,-0.023655405405405422,0.6011418918918918,-0.6956272839941635,0.19210828833765112
PhysionetMotorImagery,riemann_lr,82,brier_score,5,0.21624505337586886,0.021624505337586888,0.25561580901405884,0.9345490422070225,0.01990203841742594
PhysionetMotorImagery,riemann_lr,82,ece,5,-0.05766515017134743,-0.005766515017134743,0.3659264522538886,-0.6043934766787739,0.28029107285696525
PhysionetMotorImagery,riemann_lr,83,roc_auc,5,-0.2908108108108111,-0.029081081081081112,0.5673783783783785,-0.9029635927671875,0.03575291456110066
PhysionetMotorImagery,riemann_lr,83,balanced_accuracy,5,-0.11608108108108108,-0.011608108108108108,0.5383378378378378,-0.6838619284297687,0.20295445479868862
PhysionetMotorImagery,riemann_lr,83,brier_score,5,0.2170352384461788,0.02170352384461788,0.2909814201232678,0.9093137025272294,0.032333205203109165
PhysionetMotorImagery,riemann_lr,83,ece,5,0.2011400246433093,0.02011400246433093,0.2786626072885192,0.7908150933479124,0.11117564974505967
PhysionetMotorImagery,riemann_lr,84,roc_auc,5,-0.1989189189189189,-0.019891891891891892,0.6451621621621622,-0.848651975049625,0.06905345117523203
PhysionetMotorImagery,riemann_lr,84,balanced_accuracy,5,-0.2552702702702704,-0.02552702702702704,0.6099594594594595,-0.8132387825776515,0.0941254551824888
PhysionetMotorImagery,riemann_lr,84,brier_score,5,0.2838983043527149,0.02838983043527149,0.23782249692323973,0.9898585010644776,0.0012241237347617104
PhysionetMotorImagery,riemann_lr,84,ece,5,0.11607023688593,0.011607023688593001,0.29277049147507517,0.7874575201216759,0.11380142044156939
