dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,protocol_version,mask_seed_scope,selected_channels,region,dropped_channels,session_train,session_test,run_signature
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,0,22,4,0.5172413793103449,0.9036860879904876,0.42666378532396937,0.4550406747301736,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,1,22,4,0.5,0.6670630202140309,0.4999843020736532,0.4999903887913474,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,2,22,4,0.5862068965517241,0.6242568370986921,0.2510070018920683,0.11769016624715263,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,3,22,4,0.5172413793103449,0.8573127229488704,0.41080004603026393,0.4411308067342389,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,4,22,4,0.5,0.7954815695600477,0.49859918953135474,0.4992254672509706,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,5,22,4,0.5,0.7657550535077289,0.4999965823209703,0.4999979747044407,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,6,22,4,0.5,0.7954815695600476,0.4999975256724596,0.4999987153532799,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,7,22,4,0.5,0.8145065398335315,0.4642651281571973,0.4759000245959665,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,8,22,4,0.5,0.6825208085612368,0.49969981059951796,0.4998045747521043,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,9,22,4,0.5172413793103449,0.8133174791914388,0.4556394659335961,0.47300813670652225,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,0,22,7,0.5,0.5992865636147444,0.4711697122397769,0.47606197492018015,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,1,22,7,0.5,0.7538644470868013,0.39420225335950854,0.4186868382203009,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,2,22,7,0.5,0.5802615933412605,0.4997404430831532,0.49975777782794917,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,3,22,7,0.5,0.746730083234245,0.4994255468537673,0.499664668635078,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,4,22,7,0.5,0.7443519619500595,0.49100763264396297,0.4951324091361952,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,5,22,7,0.5,0.5172413793103448,0.4998311415075429,0.49982777077718815,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,6,22,7,0.5,0.759809750297265,0.49999802116617154,0.49999875119776294,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,7,22,7,0.5,0.4233055885850178,0.49984943125518566,0.49987009843981667,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,8,22,7,0.5,0.7764565992865636,0.4999894960551013,0.49999390623296924,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,9,22,7,0.5,0.7027348394768133,0.49887218577396486,0.4993165919944307,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,0,22,11,0.5,0.699167657550535,0.49988123958897596,0.4999199305363771,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,1,22,11,0.5,0.5124851367419738,0.4994465464735893,0.49955992302417535,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,2,22,11,0.5,0.6753864447086801,0.48677553094023485,0.4913710590851428,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,3,22,11,0.5,0.5041617122473246,0.49999469253303847,0.49999565268260937,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,4,22,11,0.5517241379310345,0.6492271105826397,0.29034179849592745,0.2695108833764434,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,5,22,11,0.5,0.708680142687277,0.4927982973209769,0.495082436974803,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,6,22,11,0.5,0.6099881093935791,0.4661472655939165,0.4714574930780026,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,7,22,11,0.5,0.7146254458977409,0.4966497719343922,0.49757571364788905,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,8,22,11,0.5,0.29013079667063024,0.49999994868582165,0.4999998975108836,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,9,22,11,0.5,0.8537455410225921,0.4853158734141988,0.4919479482416778,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,clean,all_channels,4,0.0,0,22,0,0.791256157635468,0.9088669950738917,0.12946021125876722,0.11040763209411711,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,0,22,2,0.5899014778325123,0.8559113300492611,0.28032607368876655,0.3215753361162601,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,1,22,2,0.5172413793103449,0.7610837438423645,0.3929076520295449,0.41710280195089006,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,2,22,2,0.5,0.6403940886699507,0.5081452717079323,0.508238519078772,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,3,22,2,0.5,0.3854679802955665,0.5002315629727645,0.4994760785961699,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,4,22,2,0.5,0.8645320197044336,0.4867236086591165,0.48834984486264177,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,5,22,2,0.5,0.9248768472906405,0.46905100106414604,0.4868593660304692,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,6,22,2,0.625,0.9384236453201971,0.32531265781134533,0.36859787344670747,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,7,22,2,0.8399014778325123,0.9273399014778325,0.11882230156674053,0.13112980570830668,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,8,22,2,0.6791871921182266,0.8793103448275863,0.23556814917956842,0.2723724695787977,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,9,22,2,0.5,0.6810344827586208,0.5087624126129551,0.5087644384078732,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,0,22,4,0.5,0.6539408866995073,0.4833495190831993,0.4856883727764896,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,1,22,4,0.7857142857142857,0.9334975369458127,0.1388563954623342,0.16889867627130473,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,2,22,4,0.500615763546798,0.3091133004926108,0.39258853563162316,0.3551333660906125,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,3,22,4,0.5,0.3793103448275862,0.5087477058336659,0.508734363705485,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,4,22,4,0.5,0.895320197044335,0.47877088995368156,0.48466916124442316,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,5,22,4,0.5,0.8571428571428571,0.4902490275009075,0.4907342778220446,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,6,22,4,0.5,0.7955665024630543,0.49053132127464727,0.4906126140667828,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,7,22,4,0.6785714285714286,0.8793103448275862,0.2627053246427341,0.30463929542055,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,8,22,4,0.5,0.625615763546798,0.5087545358754614,0.5087596110245992,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,9,22,4,0.5,0.833743842364532,0.4706489369564185,0.4779865808636894,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,0,22,7,0.5,0.6539408866995073,0.41778395354624276,0.4266568388241186,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,1,22,7,0.5363300492610837,0.603448275862069,0.36247310096505997,0.35680638725880376,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,2,22,7,0.5,0.5098522167487685,0.4789101839551083,0.478080982281031,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,3,22,7,0.5178571428571429,0.8386699507389164,0.404663379337146,0.4349063340584563,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,4,22,7,0.5714285714285714,0.772167487684729,0.2662989576598258,0.24687911986926817,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,5,22,7,0.5227832512315271,0.5332512315270936,0.30875460247935554,0.2331459594068426,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,6,22,7,0.5,0.2980295566502463,0.48154680306169334,0.49003293825208544,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,7,22,7,0.5,0.8362068965517242,0.4912258397346076,0.49122695145809814,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,8,22,7,0.5363300492610837,0.8497536945812807,0.33766739696690484,0.36525772396124445,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,9,22,7,0.5,0.5431034482758621,0.42607961516782267,0.41789341841791144,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,0,22,11,0.5,0.8078817733990148,0.5086172598404536,0.5086572410770569,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,1,22,11,0.5899014778325123,0.75,0.2905369332530564,0.30829417454524455,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,2,22,11,0.5357142857142857,0.666256157635468,0.3753271582660626,0.38695944773438934,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,3,22,11,0.6071428571428571,0.8854679802955665,0.30129886738615924,0.34767214375159045,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,4,22,11,0.5,0.7192118226600985,0.4911973918714907,0.491206265092468,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,5,22,11,0.5,0.6428571428571428,0.5086848634526967,0.5086986522727345,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,6,22,11,0.5,0.6317733990147785,0.5086785669042517,0.5086855622867283,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,7,22,11,0.5,0.5492610837438423,0.49122807013795755,0.491228070139639,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,8,22,11,0.5714285714285714,0.8620689655172414,0.3862737004295279,0.4152727644052462,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,9,22,11,0.5,0.5529556650246306,0.48735810247246386,0.48740042492229,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,clean,all_channels,5,0.0,0,22,0,0.8768472906403941,0.9421182266009853,0.09015107095419933,0.06508365910896688,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,0,22,2,0.5,0.9285714285714286,0.4911646347966641,0.4911953069562229,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,1,22,2,0.5,0.8854679802955665,0.5086235692427675,0.5086970848003216,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,2,22,2,0.5,0.9408866995073892,0.49121768457804627,0.4912225244371371,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,3,22,2,0.5689655172413793,0.8029556650246306,0.34853932332863313,0.3883696395202536,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,4,22,2,0.5,0.8854679802955665,0.4396951023996755,0.46585751346624377,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,5,22,2,0.5,0.8263546798029557,0.49122609384585414,0.4912269441412627,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,6,22,2,0.5,0.9174876847290642,0.48849374248803706,0.48973724955431197,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,7,22,2,0.5,0.8201970443349753,0.4752295251060891,0.4898526144963957,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,8,22,2,0.5,0.8448275862068966,0.49120755850054076,0.4912163596034062,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,9,22,2,0.5,0.8571428571428571,0.4690596666250714,0.4777408733636766,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.2,0,22,4,0.49938423645320196,0.6157635467980296,0.401027231543855,0.4076504023078626,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.2,1,22,4,0.5,0.6600985221674878,0.49122806938350455,0.4912280695688404,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.2,2,22,4,0.5,0.710591133004926,0.4912247767177843,0.49122594644163703,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.2,3,22,4,0.6896551724137931,0.9076354679802956,0.2357395531491329,0.269638919893002,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.2,4,22,4,0.5,0.9544334975369458,0.4912142049109901,0.49122083235686836,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.2,5,22,4,0.7727832512315271,0.8793103448275862,0.14867692845346175,0.11050918424541993,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.2,6,22,4,0.5,0.6539408866995073,0.49024360533558686,0.490380499998129,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.2,7,22,4,0.5,0.9741379310344829,0.46638727940396496,0.47660500272858836,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.2,8,22,4,0.5,0.852216748768473,0.49122655981967844,0.49122728308213554,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.2,9,22,4,0.5,0.6219211822660098,0.4911984334564137,0.4912012379133516,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.3,0,22,7,0.5,0.5344827586206896,0.48203461978380385,0.48302102091255694,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.3,1,22,7,0.5,0.7820197044334976,0.49674769536101654,0.5020971334528952,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.3,2,22,7,0.5,0.6391625615763546,0.48639043094177936,0.4869043977962258,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.3,3,22,7,0.5,0.7376847290640394,0.49120354560640744,0.491213390894215,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.3,4,22,7,0.49876847290640397,0.47536945812807885,0.3999041697567389,0.3888717595037272,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.3,5,22,7,0.5,0.8657635467980296,0.4912102908926441,0.49121552615349295,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.3,6,22,7,0.5,0.5184729064039408,0.4912279478348869,0.49122792723224556,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.3,7,22,7,0.5,0.958128078817734,0.464233655751409,0.4762724641544142,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.3,8,22,7,0.5,0.6650246305418719,0.4911698860403249,0.49117691302760863,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.3,9,22,7,0.5,0.8214285714285715,0.4909302147263924,0.49099266439911016,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.5,0,22,11,0.5,0.6650246305418719,0.491155986326332,0.4911752452873286,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.5,1,22,11,0.5,0.7093596059113301,0.49119365055777986,0.4911993095196925,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.5,2,22,11,0.5,0.5948275862068966,0.489114837243436,0.4895417632599614,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.5,3,22,11,0.5,0.8903940886699507,0.4875385293235646,0.4891199938600139,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
