dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,selected_channels,region,dropped_channels,session_train,session_test
BNCI2014-001,3,riemann_lr,region_dropout,all_channels,3,0.13636363636363635,0,22,3,0.7586206896551724,0.990487514863258,0.15420866617933146,0.23614486529407117,,midline_motor_strip,"FCz,Cz,CPz",,
BNCI2014-001,3,riemann_lr,region_dropout,all_channels,3,0.3181818181818182,0,22,7,0.5,0.835909631391201,0.49992730066720925,0.49995927448572186,,right_motor_strip,"FC2,FC4,C2,C4,C6,CP2,CP4",,
BNCI2014-001,3,riemann_lr,region_dropout,all_channels,4,0.3181818181818182,0,22,7,0.5,0.8189655172413793,0.5086493419148291,0.5086984094029,,left_motor_strip,"FC3,FC1,C5,C3,C1,CP3,CP1",,
BNCI2014-001,3,riemann_lr,region_dropout,all_channels,4,0.13636363636363635,0,22,3,0.7678571428571428,0.9889162561576355,0.12729275997822595,0.20087262127641412,,midline_motor_strip,"FCz,Cz,CPz",,
BNCI2014-001,3,riemann_lr,region_dropout,all_channels,4,0.3181818181818182,0,22,7,0.5,0.9433497536945813,0.4911823061218644,0.49120370169555616,,right_motor_strip,"FC2,FC4,C2,C4,C6,CP2,CP4",,
BNCI2014-001,3,riemann_lr,region_dropout,all_channels,5,0.3181818181818182,0,22,7,0.5,0.8866995073891626,0.4910721678673185,0.49114026367871944,,left_motor_strip,"FC3,FC1,C5,C3,C1,CP3,CP1",,
BNCI2014-001,3,riemann_lr,region_dropout,all_channels,5,0.13636363636363635,0,22,3,0.8620689655172413,0.9987684729064039,0.07913824872944579,0.1884187626076159,,midline_motor_strip,"FCz,Cz,CPz",,
BNCI2014-001,3,riemann_lr,region_dropout,all_channels,5,0.3181818181818182,0,22,7,0.5,0.9137931034482759,0.5087104569460288,0.5087373437290031,,right_motor_strip,"FC2,FC4,C2,C4,C6,CP2,CP4",,
BNCI2014-001,3,riemann_lr,cross_session,all_channels,0,0.0,0,22,0,0.9652777777777778,0.998263888888889,0.048904811138849,0.12485949862082107,,,,0train,1test
BNCI2014-001,4,riemann_lr,clean,all_channels,1,0.0,0,22,0,0.7758620689655172,0.8573127229488704,0.1595988541409338,0.15403279968621103,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,0,22,2,0.7241379310344828,0.8133174791914388,0.17648386127206608,0.10973592641636021,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,1,22,2,0.5,0.8133174791914387,0.4708296177433925,0.4787443199498274,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,2,22,2,0.5,0.7859690844233055,0.49340041903614634,0.4952760681621333,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,3,22,2,0.6896551724137931,0.8204518430439952,0.17747238725872605,0.15217037283859108,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,4,22,2,0.5344827586206896,0.8299643281807373,0.33329792098370065,0.35736411127138623,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,5,22,2,0.5862068965517242,0.8275862068965517,0.24574777951942414,0.2379706884832862,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,6,22,2,0.6379310344827586,0.8299643281807373,0.19349470346001962,0.18237833975227877,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,7,22,2,0.6724137931034483,0.8145065398335315,0.18609799685637668,0.18112099166675488,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,8,22,2,0.5,0.8145065398335315,0.44171069145051506,0.45667465821831876,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,9,22,2,0.7068965517241379,0.8287752675386445,0.17806514724213762,0.2183333666313272,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,0,22,4,0.5344827586206896,0.713436385255648,0.3280026627403488,0.3228575845355293,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,1,22,4,0.5,0.7681331747919143,0.4931860263049671,0.4952708367083707,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,2,22,4,0.5862068965517241,0.7871581450653983,0.23060836286723727,0.23532277342451582,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,3,22,4,0.5,0.7312722948870392,0.49556040604405166,0.4967160070577722,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,4,22,4,0.5,0.812128418549346,0.3236757981448603,0.3360166997455315,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,5,22,4,0.5,0.8252080856123662,0.4808901538111481,0.48634892924635964,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,6,22,4,0.5,0.7063020214030916,0.49644441056309924,0.49710150276884824,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,7,22,4,0.5,0.8085612366230679,0.49278234559417544,0.4945107609669591,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,8,22,4,0.5,0.8240190249702735,0.45459167077709806,0.46324754418414316,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,9,22,4,0.5,0.8192627824019025,0.4179001708410749,0.4346843632901417,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.3,0,22,7,0.5172413793103449,0.7669441141498217,0.27040710940261264,0.2413476385993517,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.3,1,22,7,0.5,0.6658739595719382,0.4890882771591685,0.49112200448157584,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.3,2,22,7,0.5,0.7621878715814506,0.3952237010412424,0.4094268364854813,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.3,3,22,7,0.5,0.671819262782402,0.44166995071473303,0.448978217078601,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.3,4,22,7,0.5,0.6611177170035671,0.49895227253127755,0.4990621305114552,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.3,5,22,7,0.5,0.7538644470868014,0.4730096375016614,0.47836819706394795,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.3,6,22,7,0.5,0.7764565992865636,0.36295525590938144,0.3745170851208912,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.3,7,22,7,0.5,0.8002378121284185,0.45006994678996187,0.4607180913766842,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.3,8,22,7,0.5,0.760998810939358,0.4892205443487898,0.4912731108561663,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.3,9,22,7,0.5172413793103449,0.7978596908442331,0.27082047146308913,0.27414516609938466,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.5,0,22,11,0.5,0.6468489892984542,0.38216689458576236,0.37819623808381414,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.5,1,22,11,0.5,0.5873959571938169,0.3408535520236436,0.3081646945413257,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.5,2,22,11,0.5,0.7717003567181926,0.48279575506156613,0.4858145782208382,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.5,3,22,11,0.5,0.7288941736028538,0.3448504440553253,0.3412036524626762,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.5,4,22,11,0.5,0.6230677764565993,0.36033262559282925,0.3477542781231738,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.5,5,22,11,0.5,0.6706302021403092,0.2883135195791845,0.286242012774862,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.5,6,22,11,0.5689655172413793,0.6765755053507729,0.22986919697550762,0.12666819331070026,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.5,7,22,11,0.5,0.6908442330558858,0.490109036221671,0.49122091055455847,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.5,8,22,11,0.5,0.5552913198573127,0.4972448512046819,0.49735700991914766,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.5,9,22,11,0.5,0.6218787158145066,0.49983376336939794,0.4998548990865699,,,,,
BNCI2014-001,4,riemann_lr,clean,all_channels,2,0.0,0,22,0,0.7931034482758621,0.9203329369797859,0.12673758089610498,0.1271514609994531,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.1,0,22,2,0.5,0.8359096313912009,0.4953010568596246,0.49709294520840996,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.1,1,22,2,0.5,0.8751486325802615,0.48159263021998366,0.4879801844251799,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.1,2,22,2,0.5,0.8739595719381689,0.44111212362469887,0.45943633348116836,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.1,3,22,2,0.5172413793103449,0.8656361474435197,0.3323849668310097,0.3732838321958094,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.1,4,22,2,0.5,0.9001189060642094,0.48455956436554815,0.4905447462669985,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.1,5,22,2,0.5,0.8573127229488703,0.4988510123459017,0.4992672577665036,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.1,6,22,2,0.5,0.8775267538644471,0.4976446560945662,0.4985393872853138,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.1,7,22,2,0.5,0.8894173602853745,0.49191949985409855,0.49505905793102045,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.1,8,22,2,0.5,0.8680142687277052,0.4775894811047162,0.48588230343521543,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.1,9,22,2,0.5,0.8929845422116527,0.31920440288619595,0.3607682866740931,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.2,0,22,4,0.5,0.7883472057074911,0.495506190533853,0.49670229939505506,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.2,1,22,4,0.5,0.8252080856123662,0.4999639451262858,0.4999769862688035,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.2,2,22,4,0.5172413793103449,0.7847800237812128,0.32785549670033265,0.3436576427353286,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.2,3,22,4,0.5,0.8275862068965518,0.47599635991454864,0.4838558083117306,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.2,4,22,4,0.5,0.8478002378121284,0.48561989290530677,0.4907737243804281,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.2,5,22,4,0.5,0.859690844233056,0.43363377485834975,0.45087016364950094,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.2,6,22,4,0.5,0.7384066587395957,0.48791836958993084,0.49011769233887303,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.2,7,22,4,0.5,0.8002378121284185,0.48343734891533374,0.48824606413319815,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.2,8,22,4,0.6551724137931034,0.7681331747919145,0.2046931497252321,0.10284127562117822,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.2,9,22,4,0.5,0.7835909631391201,0.4718041833381107,0.4798994539177628,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.3,0,22,7,0.6551724137931034,0.7253269916765754,0.212655550524375,0.11996095545436612,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.3,1,22,7,0.6896551724137931,0.8287752675386444,0.19966738789440153,0.1414965357276718,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.3,2,22,7,0.7241379310344828,0.8026159334126041,0.18923864288544603,0.0785536304247375,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.3,3,22,7,0.5,0.7645659928656361,0.49672793438290763,0.49749349721846925,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.3,4,22,7,0.5,0.7395957193816884,0.43252088146956286,0.4454727292430863,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.3,5,22,7,0.5,0.7479191438763377,0.4657363648441219,0.47338318845039123,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.3,6,22,7,0.5,0.7812128418549346,0.49852853132747366,0.4989925660897384,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.3,7,22,7,0.5,0.7752675386444708,0.4994464075626873,0.499575807132282,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.3,8,22,7,0.5,0.7253269916765754,0.4782755603760658,0.4817811063547899,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.3,9,22,7,0.5,0.7776456599286563,0.4997591831227305,0.4998118014910229,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.5,0,22,11,0.5,0.7835909631391201,0.49989168104345993,0.49991190126107266,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.5,1,22,11,0.5,0.7122473246135552,0.4986574847349302,0.49888239398943,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.5,2,22,11,0.5,0.6920332936979786,0.4818343855233049,0.48398692576922486,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.5,3,22,11,0.5,0.6302021403091558,0.40908431171879234,0.40777799040287066,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.5,4,22,11,0.6206896551724138,0.7098692033293699,0.22856395578386438,0.12150407144946496,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.5,5,22,11,0.5,0.6254458977407849,0.4999999365981395,0.4999999392362311,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.5,6,22,11,0.5,0.7598097502972652,0.49940122689116473,0.4995126218153869,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.5,7,22,11,0.5,0.6801426872770511,0.49999732899984595,0.49999761172506985,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.5,8,22,11,0.5,0.7717003567181926,0.4997798559960303,0.4998173361940763,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,2,0.5,9,22,11,0.5172413793103449,0.7502972651605232,0.2397261854368755,0.15430200384891948,,,,,
BNCI2014-001,4,riemann_lr,clean,all_channels,3,0.0,0,22,0,0.7931034482758621,0.8656361474435197,0.1510177164270863,0.08618000159703637,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.1,0,22,2,0.5,0.8537455410225921,0.38756785485901823,0.4162846582477454,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.1,1,22,2,0.5,0.7645659928656361,0.49889106109384407,0.49916650688989206,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.1,2,22,2,0.5,0.8382877526753865,0.4998516860864701,0.4999070329387215,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.1,3,22,2,0.5,0.8026159334126041,0.4069859021513289,0.428601863172119,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.1,4,22,2,0.7413793103448276,0.8525564803804994,0.16670434989945898,0.17011700761638915,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.1,5,22,2,0.5,0.8275862068965517,0.49988091161368814,0.4999165915254823,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.1,6,22,2,0.5862068965517242,0.8145065398335315,0.23145031719764056,0.2198600550112031,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.1,7,22,2,0.603448275862069,0.8466111771700358,0.1963824462720148,0.19484440773009643,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.1,8,22,2,0.5,0.8501783590963138,0.482599177401717,0.4882554965647404,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.1,9,22,2,0.5,0.8632580261593341,0.39408474533429433,0.42278533405158375,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.2,0,22,4,0.5,0.8727705112960761,0.499593607336535,0.4997303707270728,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.2,1,22,4,0.5,0.816884661117717,0.49989269588170987,0.4999260207442925,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.2,2,22,4,0.5,0.7419738406658739,0.4999222229255666,0.49994020132655126,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.2,3,22,4,0.5,0.7883472057074911,0.4714405886095983,0.47891130843070856,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.2,4,22,4,0.5,0.812128418549346,0.49118380166090436,0.4938113185890053,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.2,5,22,4,0.5,0.8204518430439952,0.4991123227111519,0.4993658197202855,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.2,6,22,4,0.5,0.8287752675386445,0.4338234140629461,0.44894173942788695,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.2,7,22,4,0.5,0.8299643281807372,0.49983360782255215,0.49988636595838676,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.2,8,22,4,0.5,0.7717003567181926,0.4513664842584141,0.4632062926497338,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.2,9,22,4,0.5,0.7609988109393578,0.4960306067382816,0.4970622327148251,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.3,0,22,7,0.5172413793103449,0.7170035671819263,0.32980209595757076,0.32603904251251964,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.3,1,22,7,0.5,0.7491082045184304,0.4764143553140179,0.4811315517640745,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.3,2,22,7,0.5,0.7717003567181926,0.49803439788330184,0.4985482301411618,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.3,3,22,7,0.5,0.7110582639714627,0.39804074946755447,0.40733158046842277,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.3,4,22,7,0.5,0.7205707491082045,0.4812287211992855,0.48451103712539234,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.3,5,22,7,0.5,0.5778834720570749,0.4877649677086248,0.48839456265003056,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.3,6,22,7,0.5,0.6587395957193817,0.47740890016351634,0.4806183203912569,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.3,7,22,7,0.5,0.7348394768133175,0.4922013699606851,0.49394835633941847,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.3,8,22,7,0.5,0.6111771700356718,0.46166697664854695,0.4637673325362492,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.3,9,22,7,0.5517241379310345,0.6718192627824019,0.28440983347137094,0.26581531986562795,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.5,0,22,11,0.5,0.6551724137931034,0.48393063399051106,0.48601250163315923,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.5,1,22,11,0.5,0.7205707491082044,0.4833532806777204,0.4861706449225571,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.5,2,22,11,0.5,0.652794292508918,0.4999927311479691,0.49999348081373873,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.5,3,22,11,0.5,0.6266349583828775,0.3495482908582192,0.3321739310478234,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.5,4,22,11,0.5,0.8145065398335314,0.49999982811756605,0.4999998679212767,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.5,5,22,11,0.5,0.6337693222354339,0.36922909386090574,0.362068307367698,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.5,6,22,11,0.5,0.6599286563614745,0.48598850559760604,0.4878410871615856,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.5,7,22,11,0.5,0.7193816884661118,0.4996186150743104,0.49966648779235445,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.5,8,22,11,0.5,0.7170035671819263,0.4345584597373284,0.4418290133640781,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,3,0.5,9,22,11,0.5,0.6813317479191439,0.4999476025985975,0.49995374994658714,,,,,
BNCI2014-001,4,riemann_lr,clean,all_channels,4,0.0,0,22,0,0.8238916256157636,0.9002463054187191,0.13332980578620854,0.10499796758603167,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,4,0.1,0,22,2,0.5,0.8645320197044335,0.5052533376079409,0.5064811006732928,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,4,0.1,1,22,2,0.5,0.8214285714285714,0.4443369871316818,0.4628029195979986,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,4,0.1,2,22,2,0.6071428571428571,0.8645320197044335,0.23373909840216686,0.24923564530108014,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,4,0.1,3,22,2,0.5,0.8780788177339901,0.5084257148521454,0.5085522310558447,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,4,0.1,4,22,2,0.5,0.8793103448275863,0.5028394356765282,0.5048664298349134,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,4,0.1,5,22,2,0.7573891625615763,0.8891625615763546,0.1612092679872803,0.15768489356263335,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,4,0.1,6,22,2,0.5,0.853448275862069,0.4405683190971621,0.46061518313268246,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,4,0.1,7,22,2,0.5862068965517242,0.8608374384236454,0.23498811908926467,0.2667145059727544,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,4,0.1,8,22,2,0.8435960591133005,0.8842364532019704,0.15528869945724208,0.17159322482546374,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,4,0.1,9,22,2,0.5,0.8571428571428572,0.4961887586215818,0.5004817103332473,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,4,0.2,0,22,4,0.5,0.8399014778325123,0.5048997762128173,0.5061159787453472,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,4,0.2,1,22,4,0.5,0.8337438423645321,0.5083410863741276,0.5084660395807609,,,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,4,0.2,2,22,4,0.5,0.8300492610837438,0.5080671066678168,0.5082965922440688,,,,,
