dataset,subject,pipeline,stressor,montage,dropout_fraction,roc_auc,balanced_accuracy,brier_score,ece,n_channels,n_dropped_channels
PhysionetMotorImagery,87,riemann_lr,channel_dropout,all_channels,0.3,0.4529999999999999,0.4975,0.3611068398948884,0.3580225895247933,64,19.0
PhysionetMotorImagery,87,riemann_lr,channel_dropout,all_channels,0.5,0.492,0.4975,0.4129059035683798,0.4212917111970173,64,32.0
PhysionetMotorImagery,87,riemann_lr,clean,all_channels,0.0,0.41,0.5,0.3115013871172636,0.3369366078265174,64,0.0
PhysionetMotorImagery,87,riemann_lr,reduced_montage,motor_core,0.0,0.42,0.48,0.258037867618015,0.1726508420040394,3,0.0
PhysionetMotorImagery,87,riemann_lr,reduced_montage,motor_extended,0.0,0.53,0.5650000000000001,0.2637488260639177,0.2216011416457885,9,0.0
PhysionetMotorImagery,87,riemann_lr,region_dropout,all_channels,0.046875,0.44,0.415,0.313436069276629,0.3212675077476816,64,3.0
PhysionetMotorImagery,87,riemann_lr,region_dropout,all_channels,0.140625,0.47,0.43,0.3261602916377296,0.3464013289202037,64,9.0
PhysionetMotorImagery,88,riemann_lr,channel_dropout,all_channels,0.1,0.435,0.5013333333333333,0.3619248756599921,0.3500309830871694,64,6.0
PhysionetMotorImagery,88,riemann_lr,channel_dropout,all_channels,0.2,0.4014444444444444,0.499,0.3904164440253769,0.3796315170489618,64,13.0
PhysionetMotorImagery,88,riemann_lr,channel_dropout,all_channels,0.3,0.3958888888888889,0.4803333333333333,0.3807102829079349,0.3760207198263141,64,19.0
PhysionetMotorImagery,88,riemann_lr,channel_dropout,all_channels,0.5,0.382111111111111,0.488,0.3854521147373008,0.3676084513979578,64,32.0
PhysionetMotorImagery,88,riemann_lr,clean,all_channels,0.0,0.47,0.4033333333333333,0.2831931621609571,0.2407044579627035,64,0.0
PhysionetMotorImagery,88,riemann_lr,reduced_montage,motor_core,0.0,0.6088888888888888,0.6233333333333333,0.2400528954363106,0.1072312799682762,3,0.0
PhysionetMotorImagery,88,riemann_lr,reduced_montage,motor_extended,0.0,0.5055555555555555,0.5233333333333333,0.2580954059009016,0.2304385400687318,9,0.0
PhysionetMotorImagery,88,riemann_lr,region_dropout,all_channels,0.046875,0.4022222222222222,0.49,0.3252017997879921,0.2667995755242859,64,3.0
PhysionetMotorImagery,88,riemann_lr,region_dropout,all_channels,0.140625,0.4133333333333334,0.4766666666666667,0.3600936903126256,0.3795748898468475,64,9.0
PhysionetMotorImagery,89,riemann_lr,channel_dropout,all_channels,0.1,0.647,0.5075,0.3185048078633947,0.3023240893875751,64,6.0
PhysionetMotorImagery,89,riemann_lr,channel_dropout,all_channels,0.2,0.615,0.502,0.3941742882253061,0.393480975273669,64,13.0
PhysionetMotorImagery,89,riemann_lr,channel_dropout,all_channels,0.3,0.585,0.5,0.4148825446215013,0.412312124755975,64,19.0
PhysionetMotorImagery,89,riemann_lr,channel_dropout,all_channels,0.5,0.564,0.5,0.4214974483665206,0.4141655969058787,64,32.0
PhysionetMotorImagery,89,riemann_lr,clean,all_channels,0.0,0.6900000000000001,0.6950000000000001,0.2231186258741742,0.2302223304326727,64,0.0
PhysionetMotorImagery,89,riemann_lr,reduced_montage,motor_core,0.0,0.79,0.62,0.2271125375393669,0.2105702974713534,3,0.0
PhysionetMotorImagery,89,riemann_lr,reduced_montage,motor_extended,0.0,0.7,0.6799999999999999,0.2216514500834825,0.2682173100083181,9,0.0
PhysionetMotorImagery,89,riemann_lr,region_dropout,all_channels,0.046875,0.72,0.55,0.2477290695703282,0.1590957684223117,64,3.0
PhysionetMotorImagery,89,riemann_lr,region_dropout,all_channels,0.140625,0.62,0.5475,0.3160797691033178,0.2890207396253483,64,9.0
PhysionetMotorImagery,90,riemann_lr,channel_dropout,all_channels,0.1,0.611,0.5155,0.3024668451438559,0.3203966978139578,64,6.0
PhysionetMotorImagery,90,riemann_lr,channel_dropout,all_channels,0.2,0.5579999999999999,0.541,0.3273765266116905,0.3179185628673583,64,13.0
PhysionetMotorImagery,90,riemann_lr,channel_dropout,all_channels,0.3,0.545,0.521,0.3489062704843465,0.3335978393378557,64,19.0
PhysionetMotorImagery,90,riemann_lr,channel_dropout,all_channels,0.5,0.57,0.511,0.3543439133147423,0.3347908923459278,64,32.0
PhysionetMotorImagery,90,riemann_lr,clean,all_channels,0.0,0.58,0.595,0.254329894122402,0.2692780586359369,64,0.0
PhysionetMotorImagery,90,riemann_lr,reduced_montage,motor_core,0.0,0.55,0.5,0.2679643342269456,0.2335509879223989,3,0.0
PhysionetMotorImagery,90,riemann_lr,reduced_montage,motor_extended,0.0,0.6799999999999999,0.62,0.2403834566725822,0.2242155615494978,9,0.0
PhysionetMotorImagery,90,riemann_lr,region_dropout,all_channels,0.046875,0.56,0.545,0.2560827503897414,0.3244986401549211,64,3.0
PhysionetMotorImagery,90,riemann_lr,region_dropout,all_channels,0.140625,0.595,0.4825,0.3290877452362689,0.3559538217302052,64,9.0
PhysionetMotorImagery,91,riemann_lr,channel_dropout,all_channels,0.1,0.462,0.5195000000000001,0.3272026563828607,0.367511567228839,64,6.0
PhysionetMotorImagery,91,riemann_lr,channel_dropout,all_channels,0.2,0.437,0.5065,0.3562594729853202,0.3911769241373263,64,13.0
PhysionetMotorImagery,91,riemann_lr,channel_dropout,all_channels,0.3,0.431,0.506,0.3670612446003987,0.3780722633183656,64,19.0
PhysionetMotorImagery,91,riemann_lr,channel_dropout,all_channels,0.5,0.411,0.4915,0.3837379387063183,0.3717022550826731,64,32.0
PhysionetMotorImagery,91,riemann_lr,clean,all_channels,0.0,0.5700000000000001,0.51,0.2586427160559337,0.3638147075245957,64,0.0
PhysionetMotorImagery,91,riemann_lr,reduced_montage,motor_core,0.0,0.5,0.54,0.2535853493792851,0.199288692972524,3,0.0
PhysionetMotorImagery,91,riemann_lr,reduced_montage,motor_extended,0.0,0.6300000000000001,0.605,0.2423142777025299,0.1607410203626356,9,0.0
PhysionetMotorImagery,91,riemann_lr,region_dropout,all_channels,0.046875,0.52,0.49,0.2741643557134197,0.3703523388092177,64,3.0
PhysionetMotorImagery,91,riemann_lr,region_dropout,all_channels,0.140625,0.48,0.5125,0.3259840918153286,0.3420143323657205,64,9.0
PhysionetMotorImagery,92,riemann_lr,channel_dropout,all_channels,0.1,0.66,0.5716666666666667,0.2617812372845021,0.2443224864654096,64,6.0
PhysionetMotorImagery,92,riemann_lr,channel_dropout,all_channels,0.2,0.6321111111111111,0.5286666666666666,0.2985410158293834,0.2650617233240244,64,13.0
PhysionetMotorImagery,92,riemann_lr,channel_dropout,all_channels,0.3,0.5996666666666667,0.5056666666666666,0.3073300911118358,0.27885635081724,64,19.0
PhysionetMotorImagery,92,riemann_lr,channel_dropout,all_channels,0.5,0.5473333333333333,0.5056666666666666,0.3295011317643883,0.2961391560557109,64,32.0
PhysionetMotorImagery,92,riemann_lr,clean,all_channels,0.0,0.7088888888888889,0.6433333333333333,0.2118034606320291,0.1955280443738691,64,0.0
PhysionetMotorImagery,92,riemann_lr,reduced_montage,motor_core,0.0,0.67,0.6100000000000001,0.2283716164921888,0.1500203537054658,3,0.0
PhysionetMotorImagery,92,riemann_lr,reduced_montage,motor_extended,0.0,0.8400000000000001,0.7633333333333334,0.1838269969842,0.222912122022062,9,0.0
PhysionetMotorImagery,92,riemann_lr,region_dropout,all_channels,0.046875,0.6533333333333333,0.5133333333333333,0.246100301572739,0.2294928860389035,64,3.0
PhysionetMotorImagery,92,riemann_lr,region_dropout,all_channels,0.140625,0.5700000000000001,0.5116666666666667,0.3130303276900088,0.290835403013868,64,9.0
PhysionetMotorImagery,93,riemann_lr,channel_dropout,all_channels,0.1,0.845,0.5710000000000001,0.2894657086993393,0.3516522047735664,64,6.0
PhysionetMotorImagery,93,riemann_lr,channel_dropout,all_channels,0.2,0.7560000000000001,0.511,0.3688280513471408,0.3914828716038417,64,13.0
PhysionetMotorImagery,93,riemann_lr,channel_dropout,all_channels,0.3,0.748,0.52,0.3955901293009512,0.4154370434927322,64,19.0
PhysionetMotorImagery,93,riemann_lr,channel_dropout,all_channels,0.5,0.7260000000000001,0.5,0.4515448899106622,0.4526276957927567,64,32.0
PhysionetMotorImagery,93,riemann_lr,clean,all_channels,0.0,0.92,0.8099999999999999,0.1593600626633784,0.2586372377386374,64,0.0
PhysionetMotorImagery,93,riemann_lr,reduced_montage,motor_core,0.0,0.89,0.805,0.158547800148317,0.2648233523279257,3,0.0
PhysionetMotorImagery,93,riemann_lr,reduced_montage,motor_extended,0.0,0.95,0.8099999999999999,0.1425919818360717,0.2096256360411255,9,0.0
PhysionetMotorImagery,93,riemann_lr,region_dropout,all_channels,0.046875,0.9,0.825,0.1667397951874636,0.278538303812457,64,3.0
PhysionetMotorImagery,93,riemann_lr,region_dropout,all_channels,0.140625,0.78,0.65,0.3322559497279183,0.4127688005367705,64,9.0
PhysionetMotorImagery,94,riemann_lr,channel_dropout,all_channels,0.1,0.857,0.643,0.2537678310819832,0.3427663103672955,64,6.0
PhysionetMotorImagery,94,riemann_lr,channel_dropout,all_channels,0.2,0.753,0.565,0.3050541293348507,0.3464883323078592,64,13.0
PhysionetMotorImagery,94,riemann_lr,channel_dropout,all_channels,0.3,0.737,0.539,0.3010908284852007,0.3244360581310533,64,19.0
PhysionetMotorImagery,94,riemann_lr,channel_dropout,all_channels,0.5,0.674,0.516,0.3322079492462095,0.327330042450469,64,32.0
PhysionetMotorImagery,94,riemann_lr,clean,all_channels,0.0,0.96,0.8949999999999999,0.1246013008066623,0.2949679287401824,64,0.0
PhysionetMotorImagery,94,riemann_lr,reduced_montage,motor_core,0.0,0.91,0.835,0.1532458221301026,0.3356386535504756,3,0.0
PhysionetMotorImagery,94,riemann_lr,reduced_montage,motor_extended,0.0,0.96,0.905,0.097480259001605,0.2596330978187974,9,0.0
PhysionetMotorImagery,94,riemann_lr,region_dropout,all_channels,0.046875,0.91,0.625,0.2494675714569141,0.3390374818088766,64,3.0
PhysionetMotorImagery,94,riemann_lr,region_dropout,all_channels,0.140625,0.795,0.5,0.4449730493455754,0.4492520475990956,64,9.0
PhysionetMotorImagery,95,riemann_lr,channel_dropout,all_channels,0.1,0.411,0.475,0.3044328669575812,0.2997702583906523,64,6.0
PhysionetMotorImagery,95,riemann_lr,channel_dropout,all_channels,0.2,0.434,0.48,0.3156554386043588,0.2907461499076285,64,13.0
PhysionetMotorImagery,95,riemann_lr,channel_dropout,all_channels,0.3,0.421,0.4755,0.3279226434903297,0.3221380163160248,64,19.0
PhysionetMotorImagery,95,riemann_lr,channel_dropout,all_channels,0.5,0.46,0.4925,0.3234284965655733,0.2946452709581473,64,32.0
PhysionetMotorImagery,95,riemann_lr,clean,all_channels,0.0,0.43,0.445,0.2890052569672303,0.3210831357998879,64,0.0
PhysionetMotorImagery,95,riemann_lr,reduced_montage,motor_core,0.0,0.6599999999999999,0.61,0.2391541131178592,0.2350558581592552,3,0.0
PhysionetMotorImagery,95,riemann_lr,reduced_montage,motor_extended,0.0,0.5,0.51,0.2653148157424894,0.2806229395789243,9,0.0
PhysionetMotorImagery,95,riemann_lr,region_dropout,all_channels,0.046875,0.4399999999999999,0.4549999999999999,0.302986376246166,0.2770412037641944,64,3.0
PhysionetMotorImagery,95,riemann_lr,region_dropout,all_channels,0.140625,0.4549999999999999,0.4525,0.3191678865781241,0.3167009939916153,64,9.0
PhysionetMotorImagery,96,riemann_lr,channel_dropout,all_channels,0.1,0.804,0.604,0.2357900198772444,0.2995590203548027,64,6.0
PhysionetMotorImagery,96,riemann_lr,channel_dropout,all_channels,0.2,0.772,0.5805,0.255621963079217,0.2901329179156094,64,13.0
PhysionetMotorImagery,96,riemann_lr,channel_dropout,all_channels,0.3,0.716,0.563,0.2962750174966022,0.3146429913179746,64,19.0
PhysionetMotorImagery,96,riemann_lr,channel_dropout,all_channels,0.5,0.653,0.5375,0.3204696745939974,0.3180741150742087,64,32.0
PhysionetMotorImagery,96,riemann_lr,clean,all_channels,0.0,0.86,0.745,0.1737360475048768,0.2957586360268532,64,0.0
PhysionetMotorImagery,96,riemann_lr,reduced_montage,motor_core,0.0,0.4899999999999999,0.4049999999999999,0.2591122182249743,0.2316087585838567,3,0.0
PhysionetMotorImagery,96,riemann_lr,reduced_montage,motor_extended,0.0,0.5599999999999999,0.4549999999999999,0.2587210172710953,0.2616950391415552,9,0.0
PhysionetMotorImagery,96,riemann_lr,region_dropout,all_channels,0.046875,0.86,0.6799999999999999,0.1977293411425267,0.244768253124611,64,3.0
PhysionetMotorImagery,96,riemann_lr,region_dropout,all_channels,0.140625,0.8150000000000001,0.6875,0.1941639890126198,0.2481897855272659,64,9.0
PhysionetMotorImagery,97,riemann_lr,channel_dropout,all_channels,0.1,0.736,0.54,0.3306915890562061,0.3793526794276796,64,6.0
PhysionetMotorImagery,97,riemann_lr,channel_dropout,all_channels,0.2,0.711,0.5,0.4184001381886649,0.4298242556137765,64,13.0
PhysionetMotorImagery,97,riemann_lr,channel_dropout,all_channels,0.3,0.6859999999999999,0.5,0.4535329641430518,0.4578928841092221,64,19.0
PhysionetMotorImagery,97,riemann_lr,channel_dropout,all_channels,0.5,0.687,0.5,0.4790242280430783,0.4802845677427207,64,32.0
PhysionetMotorImagery,97,riemann_lr,clean,all_channels,0.0,0.76,0.735,0.2036658201864225,0.296694900587762,64,0.0
PhysionetMotorImagery,97,riemann_lr,reduced_montage,motor_core,0.0,0.74,0.6950000000000001,0.22150038089701,0.214769200441021,3,0.0
PhysionetMotorImagery,97,riemann_lr,reduced_montage,motor_extended,0.0,0.76,0.68,0.2097482355285439,0.2076058212073105,9,0.0
PhysionetMotorImagery,97,riemann_lr,region_dropout,all_channels,0.046875,0.78,0.595,0.2370923332053213,0.3460655489780438,64,3.0
PhysionetMotorImagery,97,riemann_lr,region_dropout,all_channels,0.140625,0.7449999999999999,0.5,0.353484553073064,0.3902989385806714,64,9.0
PhysionetMotorImagery,98,riemann_lr,channel_dropout,all_channels,0.1,0.437,0.461,0.3369978488228732,0.370441419495792,64,6.0
PhysionetMotorImagery,98,riemann_lr,channel_dropout,all_channels,0.2,0.416,0.475,0.3373495621125471,0.3436758328035212,64,13.0
PhysionetMotorImagery,98,riemann_lr,channel_dropout,all_channels,0.3,0.423,0.481,0.3506470358888557,0.3550389931315909,64,19.0
PhysionetMotorImagery,98,riemann_lr,channel_dropout,all_channels,0.5,0.393,0.4895,0.3632686595415553,0.3603552024036811,64,32.0
PhysionetMotorImagery,98,riemann_lr,clean,all_channels,0.0,0.42,0.48,0.3176595205200589,0.3286057619688967,64,0.0
PhysionetMotorImagery,98,riemann_lr,reduced_montage,motor_core,0.0,0.53,0.5,0.2647651240640536,0.2635533810222829,3,0.0
PhysionetMotorImagery,98,riemann_lr,reduced_montage,motor_extended,0.0,0.69,0.665,0.2330146370880233,0.2408836532325678,9,0.0
PhysionetMotorImagery,98,riemann_lr,region_dropout,all_channels,0.046875,0.45,0.515,0.3156821685855302,0.2728206626575925,64,3.0
PhysionetMotorImagery,98,riemann_lr,region_dropout,all_channels,0.140625,0.385,0.41,0.3430184540452013,0.4242639005741512,64,9.0
PhysionetMotorImagery,99,riemann_lr,channel_dropout,all_channels,0.1,0.55,0.513,0.3182246367400669,0.354669229460989,64,6.0
PhysionetMotorImagery,99,riemann_lr,channel_dropout,all_channels,0.2,0.5529999999999999,0.4975,0.3497946488013796,0.3691992460182831,64,13.0
PhysionetMotorImagery,99,riemann_lr,channel_dropout,all_channels,0.3,0.5630000000000001,0.5165,0.3650180034552756,0.3773913707810941,64,19.0
PhysionetMotorImagery,99,riemann_lr,channel_dropout,all_channels,0.5,0.5660000000000001,0.51,0.3940116567071448,0.4098672223611135,64,32.0
PhysionetMotorImagery,99,riemann_lr,clean,all_channels,0.0,0.56,0.58,0.2740749699357682,0.3373122010806214,64,0.0
PhysionetMotorImagery,99,riemann_lr,reduced_montage,motor_core,0.0,0.45,0.495,0.2644921422344449,0.1579329717015909,3,0.0
PhysionetMotorImagery,99,riemann_lr,reduced_montage,motor_extended,0.0,0.3299999999999999,0.425,0.2900289936100299,0.2730175891897626,9,0.0
PhysionetMotorImagery,99,riemann_lr,region_dropout,all_channels,0.046875,0.5700000000000001,0.55,0.2646858260531172,0.2854882162601441,64,3.0
PhysionetMotorImagery,99,riemann_lr,region_dropout,all_channels,0.140625,0.58,0.5775,0.2758623404130059,0.3093407337963434,64,9.0
PhysionetMotorImagery,100,riemann_lr,channel_dropout,all_channels,0.1,0.51375,0.5091666666666667,0.3324215201729937,0.3317691482418024,64,6.0
PhysionetMotorImagery,100,riemann_lr,channel_dropout,all_channels,0.2,0.5016666666666666,0.5066666666666666,0.375145730325908,0.3640238914331969,64,13.0
PhysionetMotorImagery,100,riemann_lr,channel_dropout,all_channels,0.3,0.5241666666666667,0.4983333333333333,0.4031678425699417,0.4024549717942098,64,19.0
PhysionetMotorImagery,100,riemann_lr,channel_dropout,all_channels,0.5,0.5220833333333333,0.5108333333333334,0.4236261288923079,0.4133729517772429,64,32.0
PhysionetMotorImagery,100,riemann_lr,clean,all_channels,0.0,0.5375,0.475,0.2841391070555489,0.280507712337856,64,0.0
PhysionetMotorImagery,100,riemann_lr,reduced_montage,motor_core,0.0,0.2125,0.225,0.2842854353516055,0.329277032324093,3,0.0
PhysionetMotorImagery,100,riemann_lr,reduced_montage,motor_extended,0.0,0.3833333333333333,0.4166666666666666,0.2749404569952457,0.273311602675581,9,0.0
PhysionetMotorImagery,100,riemann_lr,region_dropout,all_channels,0.046875,0.5083333333333333,0.5,0.3172708878340683,0.304840811916621,64,3.0
PhysionetMotorImagery,100,riemann_lr,region_dropout,all_channels,0.140625,0.4229166666666667,0.5125,0.3630825980224853,0.3978388031420173,64,9.0
PhysionetMotorImagery,101,riemann_lr,channel_dropout,all_channels,0.1,0.315,0.433,0.3114936832155117,0.3153517775202086,64,6.0
PhysionetMotorImagery,101,riemann_lr,channel_dropout,all_channels,0.2,0.327,0.4785,0.3472423528046874,0.3471193946257829,64,13.0
PhysionetMotorImagery,101,riemann_lr,channel_dropout,all_channels,0.3,0.308,0.492,0.3901641142239731,0.3844949635506434,64,19.0
PhysionetMotorImagery,101,riemann_lr,channel_dropout,all_channels,0.5,0.337,0.4915,0.4057604335166033,0.390251326572407,64,32.0
PhysionetMotorImagery,101,riemann_lr,clean,all_channels,0.0,0.3,0.395,0.2888776850488003,0.3208156713961667,64,0.0
PhysionetMotorImagery,101,riemann_lr,reduced_montage,motor_core,0.0,0.51,0.445,0.250983935362259,0.1470278448974103,3,0.0
PhysionetMotorImagery,101,riemann_lr,reduced_montage,motor_extended,0.0,0.45,0.47,0.266364039934622,0.1472062756745896,9,0.0
PhysionetMotorImagery,101,riemann_lr,region_dropout,all_channels,0.046875,0.32,0.445,0.3016624803573535,0.3259779938011268,64,3.0
PhysionetMotorImagery,101,riemann_lr,region_dropout,all_channels,0.140625,0.37,0.425,0.3099612795872285,0.3216119380525494,64,9.0
PhysionetMotorImagery,102,riemann_lr,channel_dropout,all_channels,0.1,0.75,0.5575,0.2774564577164233,0.3246397315346193,64,6.0
PhysionetMotorImagery,102,riemann_lr,channel_dropout,all_channels,0.2,0.722,0.5365,0.3355884649877326,0.3475684340817647,64,13.0
PhysionetMotorImagery,102,riemann_lr,channel_dropout,all_channels,0.3,0.723,0.5025,0.3662217183081006,0.3685426485475511,64,19.0
PhysionetMotorImagery,102,riemann_lr,channel_dropout,all_channels,0.5,0.652,0.5135000000000001,0.435265350050605,0.4291765832724576,64,32.0
PhysionetMotorImagery,102,riemann_lr,clean,all_channels,0.0,0.76,0.74,0.2137768653440786,0.2709998669987016,64,0.0
PhysionetMotorImagery,102,riemann_lr,reduced_montage,motor_core,0.0,0.74,0.7150000000000001,0.2270052011313857,0.2062296835490965,3,0.0
PhysionetMotorImagery,102,riemann_lr,reduced_montage,motor_extended,0.0,0.85,0.8,0.1849177025884669,0.287281372404348,9,0.0
PhysionetMotorImagery,102,riemann_lr,region_dropout,all_channels,0.046875,0.8400000000000001,0.7,0.2134655824062825,0.2623945939067739,64,3.0
PhysionetMotorImagery,102,riemann_lr,region_dropout,all_channels,0.140625,0.69,0.5025000000000001,0.33615722514744,0.3584332041810479,64,9.0
PhysionetMotorImagery,103,riemann_lr,channel_dropout,all_channels,0.1,0.634,0.539,0.2890812132512186,0.311658770712804,64,6.0
PhysionetMotorImagery,103,riemann_lr,channel_dropout,all_channels,0.2,0.5670000000000001,0.5125,0.3201133439736605,0.3263798256791368,64,13.0
PhysionetMotorImagery,103,riemann_lr,channel_dropout,all_channels,0.3,0.5379999999999999,0.4975,0.3394941140947328,0.3224088249648463,64,19.0
PhysionetMotorImagery,103,riemann_lr,channel_dropout,all_channels,0.5,0.45,0.5055,0.3646348728952989,0.3552238367316281,64,32.0
PhysionetMotorImagery,103,riemann_lr,clean,all_channels,0.0,0.6599999999999999,0.6,0.2202841921307078,0.2687166060720661,64,0.0
PhysionetMotorImagery,103,riemann_lr,reduced_montage,motor_core,0.0,0.48,0.435,0.2534575152026551,0.1550141634696912,3,0.0
PhysionetMotorImagery,103,riemann_lr,reduced_montage,motor_extended,0.0,0.55,0.45,0.252623075211563,0.2851199122312569,9,0.0
PhysionetMotorImagery,103,riemann_lr,region_dropout,all_channels,0.046875,0.6799999999999999,0.63,0.2350876150486135,0.2227394856249116,64,3.0
PhysionetMotorImagery,103,riemann_lr,region_dropout,all_channels,0.140625,0.62,0.5375,0.3384045677713154,0.3750248648037098,64,9.0
PhysionetMotorImagery,104,riemann_lr,channel_dropout,all_channels,0.1,0.45625,0.491,0.3177757230122313,0.31478856551948,64,6.0
PhysionetMotorImagery,104,riemann_lr,channel_dropout,all_channels,0.2,0.42475,0.4785,0.3375303791722823,0.3251633919526093,64,13.0
PhysionetMotorImagery,104,riemann_lr,channel_dropout,all_channels,0.3,0.3779999999999999,0.4735,0.3380264313132091,0.3219003235135731,64,19.0
PhysionetMotorImagery,104,riemann_lr,channel_dropout,all_channels,0.5,0.3445,0.482,0.3557765747098135,0.3330839723388494,64,32.0
PhysionetMotorImagery,104,riemann_lr,clean,all_channels,0.0,0.5625,0.525,0.2628904031570122,0.3272734152645549,64,0.0
PhysionetMotorImagery,104,riemann_lr,reduced_montage,motor_core,0.0,0.5275000000000001,0.445,0.2555910857207831,0.1737111730757937,3,0.0
PhysionetMotorImagery,104,riemann_lr,reduced_montage,motor_extended,0.0,0.55,0.52,0.2587530026323191,0.2681235558010647,9,0.0
PhysionetMotorImagery,104,riemann_lr,region_dropout,all_channels,0.046875,0.5275000000000001,0.4349999999999999,0.2783460933932671,0.3184504220538668,64,3.0
PhysionetMotorImagery,104,riemann_lr,region_dropout,all_channels,0.140625,0.54375,0.4375,0.2738029809819903,0.32577737817706,64,9.0
PhysionetMotorImagery,105,riemann_lr,channel_dropout,all_channels,0.1,0.741,0.5885,0.2643534290663974,0.3033783691342615,64,6.0
PhysionetMotorImagery,105,riemann_lr,channel_dropout,all_channels,0.2,0.6659999999999999,0.5355,0.3029890654989369,0.3135882100821269,64,13.0
PhysionetMotorImagery,105,riemann_lr,channel_dropout,all_channels,0.3,0.6030000000000001,0.4965,0.347722430920094,0.3487841327013226,64,19.0
PhysionetMotorImagery,105,riemann_lr,channel_dropout,all_channels,0.5,0.5479999999999999,0.504,0.3987811211950751,0.391989040408508,64,32.0
PhysionetMotorImagery,105,riemann_lr,clean,all_channels,0.0,0.8699999999999999,0.755,0.1829585340801309,0.233772305317207,64,0.0
PhysionetMotorImagery,105,riemann_lr,reduced_montage,motor_core,0.0,0.6900000000000001,0.5900000000000001,0.23993464694765,0.2784609020001453,3,0.0
PhysionetMotorImagery,105,riemann_lr,reduced_montage,motor_extended,0.0,0.79,0.66,0.211138214700315,0.2284602379324468,9,0.0
PhysionetMotorImagery,105,riemann_lr,region_dropout,all_channels,0.046875,0.82,0.6599999999999999,0.2137241739000767,0.282777200346524,64,3.0
PhysionetMotorImagery,105,riemann_lr,region_dropout,all_channels,0.140625,0.7849999999999999,0.595,0.2684343054013723,0.2999983900468818,64,9.0
PhysionetMotorImagery,106,riemann_lr,channel_dropout,all_channels,0.1,0.3779999999999999,0.49,0.305742648009965,0.2724460673612066,64,6.0
PhysionetMotorImagery,106,riemann_lr,channel_dropout,all_channels,0.2,0.442,0.49,0.3195552422163373,0.2899720460188732,64,13.0
PhysionetMotorImagery,106,riemann_lr,channel_dropout,all_channels,0.3,0.434,0.4875,0.3180704148599251,0.287937677270305,64,19.0
PhysionetMotorImagery,106,riemann_lr,channel_dropout,all_channels,0.5,0.471,0.5045000000000001,0.3706748347017431,0.3439937367416473,64,32.0
PhysionetMotorImagery,106,riemann_lr,clean,all_channels,0.0,0.41,0.495,0.2778324236126864,0.2642294861291925,64,0.0
PhysionetMotorImagery,106,riemann_lr,reduced_montage,motor_core,0.0,0.5900000000000001,0.575,0.2480999000873267,0.2675815497073769,3,0.0
PhysionetMotorImagery,106,riemann_lr,reduced_montage,motor_extended,0.0,0.5599999999999999,0.49,0.2493453175591381,0.2191418518712308,9,0.0
PhysionetMotorImagery,106,riemann_lr,region_dropout,all_channels,0.046875,0.43,0.495,0.2764360849739401,0.2596103568563928,64,3.0
PhysionetMotorImagery,106,riemann_lr,region_dropout,all_channels,0.140625,0.375,0.4775,0.3208413566425117,0.3296979048074918,64,9.0
PhysionetMotorImagery,107,riemann_lr,channel_dropout,all_channels,0.1,0.569,0.5285,0.355875727091025,0.382899638776367,64,6.0
PhysionetMotorImagery,107,riemann_lr,channel_dropout,all_channels,0.2,0.528,0.5155,0.4487472318040466,0.4676617658251381,64,13.0
PhysionetMotorImagery,107,riemann_lr,channel_dropout,all_channels,0.3,0.512,0.513,0.4663869361012575,0.4670674959630947,64,19.0
PhysionetMotorImagery,107,riemann_lr,channel_dropout,all_channels,0.5,0.3969999999999999,0.5075,0.4968871502386646,0.4966210582629151,64,32.0
PhysionetMotorImagery,107,riemann_lr,clean,all_channels,0.0,0.62,0.575,0.2676846818905065,0.3181130083326672,64,0.0
PhysionetMotorImagery,107,riemann_lr,reduced_montage,motor_core,0.0,0.47,0.49,0.2711406782366645,0.2295238765722265,3,0.0
PhysionetMotorImagery,107,riemann_lr,reduced_montage,motor_extended,0.0,0.4599999999999999,0.505,0.2798722231479496,0.3347857791051795,9,0.0
PhysionetMotorImagery,107,riemann_lr,region_dropout,all_channels,0.046875,0.63,0.5349999999999999,0.2795956389081148,0.3722581154593755,64,3.0
PhysionetMotorImagery,107,riemann_lr,region_dropout,all_channels,0.140625,0.605,0.5525,0.3474838213689869,0.3621869699780705,64,9.0
PhysionetMotorImagery,108,riemann_lr,channel_dropout,all_channels,0.1,0.88,0.6415000000000001,0.2477350511955814,0.3212664204379514,64,6.0
PhysionetMotorImagery,108,riemann_lr,channel_dropout,all_channels,0.2,0.804,0.5770000000000001,0.2782713857964056,0.3329971662234453,64,13.0
PhysionetMotorImagery,108,riemann_lr,channel_dropout,all_channels,0.3,0.7909999999999999,0.5655,0.3029753889695172,0.3477996520242399,64,19.0
PhysionetMotorImagery,108,riemann_lr,channel_dropout,all_channels,0.5,0.7410000000000001,0.527,0.3883451090323707,0.4069500291120028,64,32.0
PhysionetMotorImagery,108,riemann_lr,clean,all_channels,0.0,0.93,0.8699999999999999,0.1417787778968672,0.2833252534262551,64,0.0
PhysionetMotorImagery,108,riemann_lr,reduced_montage,motor_core,0.0,0.77,0.65,0.2175763868953157,0.2150611639890974,3,0.0
PhysionetMotorImagery,108,riemann_lr,reduced_montage,motor_extended,0.0,0.91,0.85,0.1499268403270701,0.3130929957652645,9,0.0
PhysionetMotorImagery,108,riemann_lr,region_dropout,all_channels,0.046875,0.9,0.8,0.1516097425196615,0.2333511573319898,64,3.0
